Date,Close_META,Volume_META
2015-04-21,83.44852447509766,27171900.0
2015-04-22,84.4564437866211,45548000.0
2015-04-23,82.24100494384766,73728100.0
2015-04-24,81.36280059814453,29660400.0
2015-04-27,81.74202728271484,25446000.0
2015-04-28,80.5145492553711,23775300.0
2015-04-29,80.30497741699219,26430300.0
2015-04-30,78.60845947265625,28999000.0
2015-05-01,78.82801055908203,24136400.0
2015-05-04,78.64837646484375,14692000.0
2015-05-05,77.40094757080078,22311300.0
2015-05-06,77.93983459472656,28663000.0
2015-05-07,78.26915740966797,19749400.0
2015-05-08,78.3489990234375,19943600.0
2015-05-11,77.85002136230469,18874100.0
2015-05-12,77.30115509033203,21285300.0
2015-05-13,78.27914428710938,21512300.0
2015-05-14,81.20313262939453,49438000.0
2015-05-15,80.25508117675781,27069900.0
2015-05-18,80.7141342163086,21613700.0
2015-05-19,80.46464538574219,17955400.0
2015-05-20,80.38481903076172,23056900.0
2015-05-21,80.3149642944336,13402700.0
2015-05-22,80.37483215332031,19567900.0
2015-05-26,79.16731262207031,16321300.0
2015-05-27,80.38481903076172,14160900.0
2015-05-28,79.98563385009766,11982000.0
2015-05-29,79.0276107788086,16134600.0
2015-06-01,80.12535095214844,18119000.0
2015-06-02,80.27503967285156,18923300.0
2015-06-03,82.27094268798828,31775000.0
2015-06-04,81.88174438476562,20863900.0
2015-06-05,81.97154998779297,16143100.0
2015-06-08,80.50456237792969,16915500.0
2015-06-09,80.50456237792969,16497500.0
2015-06-10,81.99151611328125,21531200.0
2015-06-11,81.66218566894531,18656800.0
2015-06-12,81.36280059814453,11417900.0
2015-06-15,80.54448699951172,18805100.0
2015-06-16,80.89376831054688,13693700.0
2015-06-17,81.62227630615234,18350300.0
2015-06-18,82.73997497558594,26782600.0
2015-06-19,82.3407974243164,23353200.0
2015-06-22,84.56621551513672,29383100.0
2015-06-23,87.69978332519531,50667900.0
2015-06-24,88.67778015136719,41370200.0
2015-06-25,87.7995834350586,27302000.0
2015-06-26,87.82952117919922,38214600.0
2015-06-29,85.6240463256836,35957900.0
2015-06-30,85.59410095214844,23016500.0
2015-07-01,86.73177337646484,25260000.0
2015-07-02,87.11100006103516,16908800.0
2015-07-06,87.3704605102539,24635900.0
2015-07-07,87.0411376953125,33059900.0
2015-07-08,85.47435760498047,24399300.0
2015-07-09,85.7038803100586,23307400.0
2015-07-10,87.76963806152344,23245900.0
2015-07-13,89.91522979736328,29976700.0
2015-07-14,89.49609375,26627800.0
2015-07-15,89.575927734375,30886600.0
2015-07-16,90.66368865966797,21804100.0
2015-07-17,94.7752456665039,54001600.0
2015-07-20,97.70922088623047,54860500.0
2015-07-21,98.188232421875,39453300.0
2015-07-22,96.84099578857422,28299500.0
2015-07-23,95.24427795410156,29418800.0
2015-07-24,96.75118255615234,33444900.0
2015-07-27,93.97688293457031,38585400.0
2015-07-28,95.09458923339844,35236000.0
2015-07-29,96.79109954833984,64648300.0
2015-07-30,95.0147476196289,86211300.0
2015-07-31,93.81721496582031,46509000.0
2015-08-03,93.94694519042969,29343100.0
2015-08-04,93.86710357666016,20136000.0
2015-08-05,96.24223327636719,29813200.0
2015-08-06,94.92494201660156,42271300.0
2015-08-07,94.10662078857422,23199100.0
2015-08-10,93.95692443847656,21624200.0
2015-08-11,93.42801666259766,22491000.0
2015-08-12,93.9968490600586,27050500.0
2015-08-13,93.23839569091797,17451800.0
2015-08-14,94.22637176513672,15929700.0
2015-08-17,93.73737335205078,18313500.0
2015-08-18,94.9748306274414,22278800.0
2015-08-19,95.11454010009766,23251300.0
2015-08-20,90.37428283691406,44598200.0
2015-08-21,85.88351440429688,62778700.0
2015-08-24,81.9216537475586,83710700.0
2015-08-25,82.82978820800781,52021200.0
2015-08-26,87.01119995117188,45124300.0
2015-08-27,89.54598999023438,42431400.0
2015-08-28,90.8233642578125,33215900.0
2015-08-31,89.2466049194336,32850700.0
2015-09-01,87.05111694335938,36097400.0
2015-09-02,89.7056655883789,27190500.0
2015-09-03,87.96923065185547,27048200.0
2015-09-04,88.07901000976562,27328700.0
2015-09-08,89.34639739990234,27012500.0
2015-09-09,90.25453186035156,32551100.0
2015-09-10,91.7913818359375,26437400.0
2015-09-11,91.86123657226562,21185000.0
2015-09-14,92.12069702148438,20127900.0
2015-09-15,92.70948791503906,18859400.0
2015-09-16,93.25836181640625,16321200.0
2015-09-17,94.14653015136719,27841800.0
2015-09-18,94.20641326904297,62300000.0
2015-09-21,95.35405731201172,28790000.0
2015-09-22,92.76936340332031,36888900.0
2015-09-23,93.77729034423828,21701400.0
2015-09-24,94.21639251708984,29106000.0
2015-09-25,92.57975006103516,28961600.0
2015-09-28,89.02705383300781,41199900.0
2015-09-29,86.49226379394531,42281800.0
2015-09-30,89.71563720703125,36169100.0
2015-10-01,90.76348876953125,29283700.0
2015-10-02,91.88118743896484,37881700.0
2015-10-05,93.81721496582031,27292500.0
2015-10-06,92.60969543457031,22172800.0
2015-10-07,92.21051025390625,24129300.0
2015-10-08,92.2803726196289,27290500.0
2015-10-09,93.04878997802734,20012900.0
2015-10-12,94.06669616699219,18449600.0
2015-10-13,93.92699432373047,19480300.0
2015-10-14,93.87709045410156,19253400.0
2015-10-15,95.7632064819336,27557500.0
2015-10-16,97.33997344970703,25412900.0
2015-10-19,98.26806640625,23729900.0
2015-10-20,96.80107879638672,30881800.0
2015-10-21,96.91085815429688,21917800.0
2015-10-22,99.4655990600586,26392100.0
2015-10-23,101.9804458618164,42809700.0
2015-10-26,103.55718994140625,25961200.0
2015-10-27,103.48733520507812,23795500.0
2015-10-28,103.98631286621094,24081500.0
2015-10-29,104.6649169921875,20316700.0
2015-10-30,101.7608871459961,33487100.0
2015-11-02,103.09813690185547,24003900.0
2015-11-03,102.36964416503906,21242300.0
2015-11-04,103.72685241699219,43469300.0
2015-11-05,108.5369644165039,63232900.0
2015-11-06,106.88036346435547,35084300.0
2015-11-09,106.27161407470703,26383500.0
2015-11-10,107.68871307373047,25031700.0
2015-11-11,108.78645324707031,25057100.0
2015-11-12,107.7984848022461,20924700.0
2015-11-13,103.73682403564453,30278400.0
2015-11-16,103.82664489746094,49309200.0
2015-11-17,104.9144058227539,26807200.0
2015-11-18,107.54898834228516,23836500.0
2015-11-19,106.0420913696289,25520600.0
2015-11-20,107.09992218017578,22129600.0
2015-11-23,106.73067474365234,19897200.0
2015-11-24,105.52315521240234,23577300.0
2015-11-25,105.19384002685547,15150800.0
2015-11-27,105.23374938964844,5913100.0
2015-11-30,104.02622985839844,20383200.0
2015-12-01,106.90032958984375,22781900.0
2015-12-02,105.85247802734375,24429100.0
2015-12-03,104.16594696044922,23236500.0
2015-12-04,105.9622573852539,21224700.0
2015-12-07,105.39342498779297,15474900.0
2015-12-08,106.27161407470703,20401800.0
2015-12-09,104.38549041748047,23517300.0
2015-12-10,105.20381164550781,17454300.0
2015-12-11,101.91058349609375,26427700.0
2015-12-14,104.44537353515625,24648100.0
2015-12-15,104.33560180664062,21764300.0
2015-12-16,106.57099914550781,22680500.0
2015-12-17,106.0021743774414,21675700.0
2015-12-18,103.82664489746094,35994200.0
2015-12-21,104.55514526367188,16138800.0
2015-12-22,105.29363250732422,14597100.0
2015-12-23,104.4154281616211,19599700.0
2015-12-24,104.80463409423828,6501800.0
2015-12-28,105.7127685546875,13069700.0
2015-12-29,107.0400390625,17179900.0
2015-12-30,106.0021743774414,13115000.0
2015-12-31,104.44537353515625,18391100.0
2016-01-04,102.0103759765625,37912400.0
2016-01-05,102.51933288574219,23258200.0
2016-01-06,102.75883483886719,25096200.0
2016-01-07,97.71919250488281,45172900.0
2016-01-08,97.13040161132812,35402300.0
2016-01-11,97.3100357055664,29932400.0
2016-01-12,99.16622161865234,28395400.0
2016-01-13,95.24427795410156,33410600.0
2016-01-14,98.16827392578125,48658600.0
2016-01-15,94.7752456665039,46132800.0
2016-01-19,95.06464385986328,30998300.0
2016-01-20,94.1565170288086,59051400.0
2016-01-21,93.96690368652344,30518900.0
2016-01-22,97.73915100097656,30495400.0
2016-01-25,96.81106567382812,32482000.0
2016-01-26,97.140380859375,26877100.0
2016-01-27,94.25630950927734,58699400.0
2016-01-28,108.88624572753906,107475300.0
2016-01-29,111.97988891601562,62739500.0
2016-02-01,114.85397338867188,46132700.0
2016-02-02,114.37496948242188,59778600.0
2016-02-03,112.45890045166016,56919300.0
2016-02-04,110.26341247558594,38890200.0
2016-02-05,103.85658264160156,76894700.0
2016-02-08,99.54544067382812,71229700.0
2016-02-09,99.33586883544922,62709000.0
2016-02-10,100.79287719726562,45179400.0
2016-02-11,101.70101928710938,43670600.0
2016-02-12,101.80081176757812,36176800.0
2016-02-16,101.40162658691406,45687200.0
2016-02-17,104.98426055908203,44073400.0
2016-02-18,103.2578125,29593500.0
2016-02-19,104.35555267333984,32404500.0
2016-02-22,106.94024658203125,35709700.0
2016-02-23,105.24372863769531,25319300.0
2016-02-24,106.66082000732422,34412400.0
2016-02-25,107.84838104248047,29906300.0
2016-02-26,107.69868469238281,26686200.0
2016-02-29,106.70073699951172,32779000.0
2016-03-01,109.59479522705078,26817300.0
2016-03-02,109.72452545166016,25670200.0
2016-03-03,109.35528564453125,21353100.0
2016-03-04,108.16771697998047,24938900.0
2016-03-07,105.51317596435547,31436400.0
2016-03-08,105.7127685546875,25617000.0
2016-03-09,107.2895278930664,20493300.0
2016-03-10,107.09992218017578,24854300.0
2016-03-11,109.18563842773438,20697600.0
2016-03-14,109.66464233398438,17249400.0
2016-03-15,110.44304656982422,17618500.0
2016-03-16,111.949951171875,24744800.0
2016-03-17,110.79232788085938,24241200.0
2016-03-18,111.22145080566406,36256900.0
2016-03-21,111.6206283569336,18448000.0
2016-03-22,112.01980590820312,19001100.0
2016-03-23,112.30921173095703,18562000.0
2016-03-24,112.81816864013672,17839100.0
2016-03-28,113.45685577392578,21351800.0
2016-03-29,115.9018325805664,29825300.0
2016-03-30,114.46477508544922,33235200.0
2016-03-31,113.86601257324219,21207500.0
2016-04-01,115.82199096679688,24760500.0
2016-04-04,112.31919860839844,48487900.0
2016-04-05,111.98987579345703,22962400.0
2016-04-06,113.47681427001953,20814600.0
2016-04-07,113.4069595336914,20714500.0
2016-04-08,110.40312194824219,48497800.0
2016-04-11,108.76648712158203,39762300.0
2016-04-12,110.38317108154297,26248100.0
2016-04-13,110.28337860107422,88227400.0
2016-04-14,110.6126937866211,28473300.0
2016-04-15,109.4151611328125,20922800.0
2016-04-18,110.22349548339844,21167200.0
2016-04-19,112.05972290039062,30210500.0
2016-04-20,112.18946075439453,21027900.0
2016-04-21,113.20736694335938,20875200.0
2016-04-22,110.33326721191406,38458200.0
2016-04-25,109.87421417236328,21017900.0
2016-04-26,108.5369644165039,22521500.0
2016-04-27,108.66669464111328,52213100.0
2016-04-28,116.4906234741211,87110100.0
2016-04-29,117.33888244628906,37140600.0
2016-05-02,118.32684326171875,28095200.0
2016-05-03,117.1891860961914,24117500.0
2016-05-04,117.81788635253906,23448400.0
2016-05-05,117.56840515136719,22056700.0
2016-05-06,119.24495697021484,26395600.0
2016-05-09,118.99546813964844,21138100.0
